Date_Time,LWC_Merged,LWC_Gerber,Vis_Rec,LWC_Calc
6/26/2009 19:00:00,0.070,0.070,,
6/26/2009 20:00:00,0.010,0.010,,
6/26/2009 21:00:00,0.150,0.150,,
6/26/2009 22:00:00,0.240,0.240,,
6/26/2009 23:00:00,0.600,0.600,,
6/27/2009 00:00:00,0.840,0.840,,
6/27/2009 01:00:00,0.650,0.650,,
6/27/2009 02:00:00,0.290,0.290,,
6/27/2009 03:00:00,0.470,0.470,,
6/27/2009 04:00:00,0.460,0.460,,
6/27/2009 05:00:00,0.530,0.530,,
6/27/2009 06:00:00,0.370,0.370,,
6/27/2009 07:00:00,0.500,0.500,,
6/27/2009 08:00:00,0.400,0.400,,
6/27/2009 09:00:00,0.790,0.790,,
6/27/2009 10:00:00,0.630,0.630,,
6/27/2009 11:00:00,0.860,0.860,,
6/27/2009 12:00:00,0.790,0.790,,
6/27/2009 13:00:00,0.610,0.610,,
6/27/2009 14:00:00,0.380,0.380,,
6/27/2009 15:00:00,0.310,0.310,,
6/27/2009 16:00:00,0.410,0.410,,
6/27/2009 17:00:00,0.310,0.310,,
6/27/2009 18:00:00,0.330,0.330,,
6/27/2009 19:00:00,0.390,0.390,,
6/27/2009 20:00:00,0.440,0.440,,
6/27/2009 21:00:00,0.410,0.410,,
6/27/2009 22:00:00,0.500,0.500,,
6/27/2009 23:00:00,0.050,0.050,,
6/28/2009 00:00:00,0.230,0.230,,
6/28/2009 01:00:00,0.110,0.110,,
6/28/2009 02:00:00,0.010,0.010,,
6/28/2009 03:00:00,0.010,0.010,,
6/28/2009 04:00:00,0.010,0.010,,
6/28/2009 05:00:00,0.010,0.010,,
6/28/2009 06:00:00,0.010,0.010,,
6/28/2009 07:00:00,0.010,0.010,,
6/28/2009 08:00:00,0.040,0.040,,
6/28/2009 09:00:00,0.020,0.020,,
6/28/2009 10:00:00,0.020,0.020,,
6/28/2009 11:00:00,0.020,0.020,,
6/28/2009 12:00:00,0.020,0.020,,
6/28/2009 13:00:00,0.010,0.010,,
6/28/2009 14:00:00,0.010,0.010,,
6/28/2009 15:00:00,0.010,0.010,,
6/28/2009 16:00:00,0.010,0.010,,
6/28/2009 17:00:00,0.010,0.010,,
6/28/2009 18:00:00,0.010,0.010,,
6/28/2009 19:00:00,0.010,0.010,,
6/28/2009 20:00:00,0.010,0.010,,
6/28/2009 21:00:00,0.320,0.320,,
6/28/2009 22:00:00,0.550,0.550,,
6/28/2009 23:00:00,0.100,0.100,,
6/29/2009 00:00:00,0.050,0.050,,
6/29/2009 01:00:00,0.010,0.010,,
6/29/2009 02:00:00,0.010,0.010,,
6/29/2009 03:00:00,0.240,0.240,,
6/29/2009 04:00:00,0.250,0.250,,
6/29/2009 05:00:00,0.310,0.310,,
6/29/2009 06:00:00,0.260,0.260,,
6/29/2009 07:00:00,0.350,0.350,,
6/29/2009 08:00:00,0.220,0.220,,
6/29/2009 09:00:00,0.400,0.400,,
6/29/2009 10:00:00,1.080,1.080,,
6/29/2009 11:00:00,0.970,0.970,,
6/29/2009 12:00:00,0.790,0.790,,
6/29/2009 13:00:00,0.640,0.640,,
6/29/2009 14:00:00,0.300,0.300,,
6/29/2009 15:00:00,0.260,0.260,,
6/29/2009 16:00:00,0.070,0.070,,
6/29/2009 17:00:00,0.010,0.010,,
6/29/2009 18:00:00,0.010,0.010,,
6/29/2009 19:00:00,0.010,0.010,,
6/29/2009 20:00:00,0.010,0.010,,
6/29/2009 21:00:00,0.010,0.010,,
6/29/2009 22:00:00,0.030,0.030,,
6/29/2009 23:00:00,0.110,0.110,,
6/30/2009 00:00:00,0.020,0.020,,
6/30/2009 01:00:00,0.010,0.010,,
6/30/2009 02:00:00,0.010,0.010,,
6/30/2009 03:00:00,0.010,0.010,,
6/30/2009 04:00:00,0.010,0.010,,
6/30/2009 05:00:00,0.010,0.010,,
6/30/2009 06:00:00,0.010,0.010,,
6/30/2009 07:00:00,0.010,0.010,,
6/30/2009 08:00:00,0.010,0.010,,
6/30/2009 09:00:00,0.010,0.010,,
6/30/2009 10:00:00,0.010,0.010,,
6/30/2009 11:00:00,0.010,0.010,,
6/30/2009 12:00:00,0.010,0.010,,
6/30/2009 13:00:00,0.010,0.010,,
6/30/2009 14:00:00,0.010,0.010,,
6/30/2009 15:00:00,0.010,0.010,,
6/30/2009 16:00:00,0.030,0.030,,
6/30/2009 17:00:00,0.150,0.150,,
6/30/2009 18:00:00,0.010,0.010,,
6/30/2009 19:00:00,0.010,0.010,,
6/30/2009 20:00:00,0.010,0.010,,
6/30/2009 21:00:00,0.020,0.020,,
6/30/2009 22:00:00,0.010,0.010,,
6/30/2009 23:00:00,0.010,0.010,,
7/1/2009 00:00:00,0.010,0.010,,
7/1/2009 01:00:00,0.200,0.200,,
7/1/2009 02:00:00,0.310,0.310,,
7/1/2009 03:00:00,0.220,0.220,,
7/1/2009 04:00:00,0.190,0.190,,
7/1/2009 05:00:00,0.140,0.140,,
7/1/2009 06:00:00,0.010,0.010,,
7/1/2009 07:00:00,0.020,0.020,,
7/1/2009 08:00:00,0.080,0.080,,
7/1/2009 09:00:00,0.060,0.060,,
7/1/2009 10:00:00,0.020,0.020,,
7/1/2009 11:00:00,0.010,0.010,,
7/1/2009 12:00:00,0.010,0.010,,
7/1/2009 13:00:00,0.010,0.010,,
7/1/2009 14:00:00,0.010,0.010,,
7/1/2009 15:00:00,0.010,0.010,,
7/1/2009 16:00:00,0.010,0.010,,
7/1/2009 17:00:00,0.010,0.010,,
7/1/2009 18:00:00,0.010,0.010,,
7/1/2009 19:00:00,0.060,0.060,,
7/1/2009 20:00:00,0.060,0.060,,
7/1/2009 21:00:00,0.120,0.120,,
7/1/2009 22:00:00,0.400,0.400,,
7/1/2009 23:00:00,0.160,0.160,,
7/2/2009 00:00:00,0.380,0.380,,
7/2/2009 01:00:00,0.430,0.430,,
7/2/2009 02:00:00,0.380,0.380,,
7/2/2009 03:00:00,0.280,0.280,,
7/2/2009 04:00:00,0.190,0.190,,
7/2/2009 05:00:00,0.020,0.020,,
7/2/2009 06:00:00,0.010,0.010,,
7/2/2009 07:00:00,0.010,0.010,,
7/2/2009 08:00:00,0.020,0.020,,
7/2/2009 09:00:00,0.020,0.020,,
7/2/2009 10:00:00,0.570,0.570,,
7/2/2009 11:00:00,0.630,0.630,,
7/2/2009 12:00:00,0.640,0.640,,
7/2/2009 13:00:00,0.810,0.810,,
7/2/2009 14:00:00,0.760,0.760,,
7/2/2009 15:00:00,0.700,0.700,,
7/2/2009 16:00:00,0.470,0.470,,
7/2/2009 17:00:00,0.410,0.410,,
7/2/2009 18:00:00,0.560,0.560,,
7/2/2009 19:00:00,0.600,0.600,,
7/2/2009 20:00:00,0.440,0.440,,
7/2/2009 21:00:00,0.580,0.580,,
7/2/2009 22:00:00,0.730,0.730,,
7/2/2009 23:00:00,0.880,0.880,,
7/3/2009 00:00:00,0.850,0.850,,
7/3/2009 01:00:00,0.810,0.810,,
7/3/2009 02:00:00,0.830,0.830,,
7/3/2009 03:00:00,0.920,0.920,,
7/3/2009 04:00:00,0.990,0.990,,
7/3/2009 05:00:00,0.910,0.910,,
7/3/2009 06:00:00,0.930,0.930,,
7/3/2009 07:00:00,0.880,0.880,,
7/3/2009 08:00:00,0.960,0.960,,
7/3/2009 09:00:00,0.900,0.900,,
7/3/2009 10:00:00,0.840,0.840,,
7/3/2009 11:00:00,0.690,0.690,,
7/3/2009 12:00:00,0.630,0.630,,
7/3/2009 13:00:00,0.570,0.570,,
7/3/2009 14:00:00,0.490,0.490,,
7/3/2009 15:00:00,0.620,0.620,,
7/3/2009 16:00:00,0.710,0.710,,
7/3/2009 17:00:00,0.640,0.640,,
7/3/2009 18:00:00,0.700,0.700,,
7/3/2009 19:00:00,0.720,0.720,,
7/3/2009 20:00:00,0.690,0.690,,
7/3/2009 21:00:00,0.720,0.720,,
7/3/2009 22:00:00,0.840,0.840,,
7/3/2009 23:00:00,0.860,0.860,,
7/4/2009 00:00:00,1.010,1.010,,
7/4/2009 01:00:00,0.970,0.970,,
7/4/2009 02:00:00,0.960,0.960,,
7/4/2009 03:00:00,0.870,0.870,,
7/4/2009 04:00:00,0.840,0.840,,
7/4/2009 05:00:00,0.860,0.860,,
7/4/2009 06:00:00,0.820,0.820,,
7/4/2009 07:00:00,0.800,0.800,,
7/4/2009 08:00:00,0.720,0.720,,
7/4/2009 09:00:00,0.680,0.680,,
7/4/2009 10:00:00,0.640,0.640,,
7/4/2009 11:00:00,0.620,0.620,,
7/4/2009 12:00:00,0.570,0.570,,
7/4/2009 13:00:00,0.490,0.490,,
7/4/2009 14:00:00,0.590,0.590,,
7/4/2009 15:00:00,0.670,0.670,,
7/4/2009 16:00:00,0.760,0.760,,
7/4/2009 17:00:00,0.770,0.770,,
7/4/2009 18:00:00,0.680,0.680,,
7/4/2009 19:00:00,0.750,0.750,,
7/4/2009 20:00:00,0.690,0.690,,
7/4/2009 21:00:00,0.590,0.590,,
7/4/2009 22:00:00,0.440,0.440,,
7/4/2009 23:00:00,0.280,0.280,,
7/5/2009 00:00:00,0.170,0.170,,
7/5/2009 01:00:00,0.160,0.160,,
7/5/2009 02:00:00,0.110,0.110,,
7/5/2009 03:00:00,0.420,0.420,,
7/5/2009 04:00:00,0.820,0.820,,
7/5/2009 05:00:00,0.710,0.710,,
7/5/2009 06:00:00,0.590,0.590,,
7/5/2009 07:00:00,0.090,0.090,,
7/5/2009 08:00:00,0.050,0.050,,
7/5/2009 09:00:00,0.020,0.020,,
7/5/2009 10:00:00,0.010,0.010,,
7/5/2009 11:00:00,0.010,0.010,,
7/5/2009 12:00:00,0.010,0.010,,
7/5/2009 13:00:00,0.010,0.010,,
7/5/2009 14:00:00,0.010,0.010,,
7/5/2009 15:00:00,0.010,0.010,,
7/5/2009 16:00:00,0.010,0.010,,
7/5/2009 17:00:00,0.010,0.010,,
7/5/2009 18:00:00,0.010,0.010,,
7/5/2009 19:00:00,0.010,0.010,,
7/5/2009 20:00:00,0.010,0.010,,
7/5/2009 21:00:00,0.010,0.010,,
7/5/2009 22:00:00,0.010,0.010,,
7/5/2009 23:00:00,0.010,0.010,,
7/6/2009 00:00:00,0.010,0.010,,
7/6/2009 01:00:00,0.010,0.010,,
7/6/2009 02:00:00,0.010,0.010,,
7/6/2009 03:00:00,0.010,0.010,,
7/6/2009 04:00:00,0.010,0.010,,
7/6/2009 05:00:00,0.010,0.010,,
7/6/2009 06:00:00,0.010,0.010,,
7/6/2009 07:00:00,0.010,0.010,,
7/6/2009 08:00:00,0.010,0.010,,
7/6/2009 09:00:00,0.130,0.130,,
7/6/2009 10:00:00,0.020,0.020,,
7/6/2009 11:00:00,0.010,0.010,,
7/6/2009 12:00:00,0.010,0.010,,
7/6/2009 13:00:00,0.010,0.010,,
7/6/2009 14:00:00,0.010,0.010,,
7/6/2009 15:00:00,0.010,0.010,,
7/6/2009 16:00:00,0.100,0.100,,
7/6/2009 17:00:00,0.010,0.010,,
7/6/2009 18:00:00,0.010,0.010,,
7/6/2009 19:00:00,0.010,0.010,,
7/6/2009 20:00:00,0.010,0.010,,
7/6/2009 21:00:00,0.010,0.010,,
7/6/2009 22:00:00,0.060,0.060,,
7/6/2009 23:00:00,0.070,0.070,,
7/7/2009 00:00:00,0.020,0.020,,
7/7/2009 01:00:00,0.010,0.010,,
7/7/2009 02:00:00,0.020,0.020,,
7/7/2009 03:00:00,0.060,0.060,,
7/7/2009 04:00:00,0.010,0.010,,
7/7/2009 05:00:00,0.010,0.010,,
7/7/2009 06:00:00,0.010,0.010,,
7/7/2009 07:00:00,0.010,0.010,,
7/7/2009 08:00:00,0.010,0.010,,
7/7/2009 09:00:00,0.010,0.010,,
7/7/2009 10:00:00,0.010,0.010,,
7/7/2009 11:00:00,0.010,0.010,,
7/7/2009 12:00:00,0.010,0.010,,
7/7/2009 13:00:00,0.050,0.050,,
7/7/2009 14:00:00,0.010,0.010,,
7/7/2009 15:00:00,0.010,0.010,,
7/7/2009 16:00:00,,,,
7/7/2009 17:00:00,0.030,0.030,,
7/7/2009 18:00:00,0.030,0.030,,
7/7/2009 19:00:00,0.040,0.040,,
7/7/2009 20:00:00,0.010,0.010,,
7/7/2009 21:00:00,0.070,0.070,,
7/7/2009 22:00:00,0.130,0.130,,
7/7/2009 23:00:00,0.550,0.550,,
7/8/2009 00:00:00,0.520,0.520,,
7/8/2009 01:00:00,0.190,0.190,,
7/8/2009 02:00:00,0.370,0.370,,
7/8/2009 03:00:00,0.380,0.380,,
7/8/2009 04:00:00,0.230,0.230,,
7/8/2009 05:00:00,0.150,0.150,,
7/8/2009 06:00:00,0.400,0.400,,
7/8/2009 07:00:00,0.310,0.310,,
7/8/2009 08:00:00,0.360,0.360,,
7/8/2009 09:00:00,0.080,0.080,,
7/8/2009 10:00:00,0.140,0.140,,
7/8/2009 11:00:00,0.130,0.130,,
7/8/2009 12:00:00,0.130,0.130,,
7/8/2009 13:00:00,0.100,0.100,,
7/8/2009 14:00:00,0.200,0.200,,
7/8/2009 15:00:00,0.130,0.130,,
7/8/2009 16:00:00,0.350,0.350,,
7/8/2009 17:00:00,0.050,0.050,,
7/8/2009 18:00:00,0.030,0.030,,
7/8/2009 19:00:00,0.340,0.340,,
7/8/2009 20:00:00,0.100,0.100,,
7/8/2009 21:00:00,0.010,0.010,,
7/8/2009 22:00:00,0.010,0.010,,
7/8/2009 23:00:00,0.010,0.010,,
7/9/2009 00:00:00,0.020,0.020,,
7/9/2009 01:00:00,0.010,0.010,,
7/9/2009 02:00:00,0.010,0.010,,
7/9/2009 03:00:00,0.010,0.010,,
7/9/2009 04:00:00,0.020,0.020,,
7/9/2009 05:00:00,0.020,0.020,,
7/9/2009 06:00:00,0.220,0.220,,
7/9/2009 07:00:00,0.150,0.150,,
7/9/2009 08:00:00,0.060,0.060,,
7/9/2009 09:00:00,0.120,0.120,,
7/9/2009 10:00:00,0.150,0.150,,
7/9/2009 11:00:00,0.010,0.010,,
7/9/2009 12:00:00,0.010,0.010,,
7/9/2009 13:00:00,0.010,0.010,,
7/9/2009 14:00:00,0.010,0.010,,
7/9/2009 15:00:00,0.010,0.010,,
7/9/2009 16:00:00,0.010,0.010,,
7/9/2009 17:00:00,0.010,0.010,,
7/9/2009 18:00:00,0.010,0.010,,
7/9/2009 19:00:00,0.010,0.010,,
7/9/2009 20:00:00,0.070,0.070,,
7/9/2009 21:00:00,0.010,0.010,,
7/9/2009 22:00:00,0.010,0.010,,
7/9/2009 23:00:00,0.010,0.010,,
7/10/2009 00:00:00,0.010,0.010,,
7/10/2009 01:00:00,0.010,0.010,,
7/10/2009 02:00:00,0.010,0.010,,
7/10/2009 03:00:00,0.010,0.010,,
7/10/2009 04:00:00,0.010,0.010,,
7/10/2009 05:00:00,0.010,0.010,,
7/10/2009 06:00:00,0.010,0.010,,
7/10/2009 07:00:00,0.010,0.010,,
7/10/2009 08:00:00,0.010,0.010,,
7/10/2009 09:00:00,0.010,0.010,,
7/10/2009 10:00:00,0.010,0.010,,
7/10/2009 11:00:00,0.010,0.010,,
7/10/2009 12:00:00,0.010,0.010,,
7/10/2009 13:00:00,0.010,0.010,,
7/10/2009 14:00:00,0.010,0.010,,
7/10/2009 15:00:00,0.010,0.010,,
7/10/2009 16:00:00,0.010,0.010,,
7/10/2009 17:00:00,0.010,0.010,,
7/10/2009 18:00:00,0.010,0.010,,
7/10/2009 19:00:00,0.010,0.010,,
7/10/2009 20:00:00,0.010,0.010,,
7/10/2009 21:00:00,0.010,0.010,,
7/10/2009 22:00:00,0.010,0.010,,
7/10/2009 23:00:00,0.010,0.010,,
7/11/2009 00:00:00,0.010,0.010,,
7/11/2009 01:00:00,0.010,0.010,,
7/11/2009 02:00:00,0.010,0.010,,
7/11/2009 03:00:00,0.010,0.010,,
7/11/2009 04:00:00,0.010,0.010,,
7/11/2009 05:00:00,0.010,0.010,,
7/11/2009 06:00:00,0.100,0.100,,
7/11/2009 07:00:00,0.080,0.080,,
7/11/2009 08:00:00,0.060,0.060,,
7/11/2009 09:00:00,0.020,0.020,,
7/11/2009 10:00:00,0.010,0.010,,
7/11/2009 11:00:00,0.010,0.010,,
7/11/2009 12:00:00,0.010,0.010,,
7/11/2009 13:00:00,0.020,0.020,,
7/11/2009 14:00:00,0.190,0.190,,
7/11/2009 15:00:00,0.470,0.470,,
7/11/2009 16:00:00,0.500,0.500,,
7/11/2009 17:00:00,0.490,0.490,,
7/11/2009 18:00:00,0.250,0.250,,
7/11/2009 19:00:00,0.360,0.360,,
7/11/2009 20:00:00,0.820,0.820,,
7/11/2009 21:00:00,0.860,0.860,,
7/11/2009 22:00:00,0.870,0.870,,
7/11/2009 23:00:00,0.540,0.540,,
7/12/2009 00:00:00,0.250,0.250,,
7/12/2009 01:00:00,0.270,0.270,,
7/12/2009 02:00:00,0.450,0.450,,
7/12/2009 03:00:00,0.610,0.610,,
7/12/2009 04:00:00,0.180,0.180,,
7/12/2009 05:00:00,0.250,0.250,,
7/12/2009 06:00:00,0.470,0.470,,
7/12/2009 07:00:00,0.320,0.320,,
7/12/2009 08:00:00,0.680,0.680,,
7/12/2009 09:00:00,0.330,0.330,,
7/12/2009 10:00:00,0.040,0.040,,
7/12/2009 11:00:00,0.010,0.010,,
7/12/2009 12:00:00,0.010,0.010,,
7/12/2009 13:00:00,0.010,0.010,,
7/12/2009 14:00:00,0.010,0.010,,
7/12/2009 15:00:00,0.010,0.010,,
7/12/2009 16:00:00,0.010,0.010,,
7/12/2009 17:00:00,0.010,0.010,,
7/12/2009 18:00:00,0.020,0.020,,
7/12/2009 19:00:00,0.010,0.010,,
7/12/2009 20:00:00,0.020,0.020,,
7/12/2009 21:00:00,0.070,0.070,,
7/12/2009 22:00:00,0.090,0.090,,
7/12/2009 23:00:00,0.370,0.370,,
7/13/2009 00:00:00,0.250,0.250,,
7/13/2009 01:00:00,0.010,0.010,,
7/13/2009 02:00:00,0.010,0.010,,
7/13/2009 03:00:00,0.010,0.010,,
7/13/2009 04:00:00,0.010,0.010,,
7/13/2009 05:00:00,0.010,0.010,,
7/13/2009 06:00:00,0.020,0.020,,
7/13/2009 07:00:00,0.470,0.470,,
7/13/2009 08:00:00,0.360,0.360,,
7/13/2009 09:00:00,0.050,0.050,,
7/13/2009 10:00:00,0.010,0.010,,
7/13/2009 11:00:00,0.010,0.010,,
7/13/2009 12:00:00,0.010,0.010,,
7/13/2009 13:00:00,0.010,0.010,,
7/13/2009 14:00:00,0.010,0.010,,
7/13/2009 15:00:00,0.010,0.010,,
7/13/2009 16:00:00,0.080,0.080,,
7/13/2009 17:00:00,0.420,0.420,,
7/13/2009 18:00:00,0.440,0.440,,
7/13/2009 19:00:00,0.440,0.440,,
7/13/2009 20:00:00,0.210,0.210,,
7/13/2009 21:00:00,0.080,0.080,,
7/13/2009 22:00:00,0.070,0.070,,
7/13/2009 23:00:00,0.100,0.100,,
7/14/2009 00:00:00,0.120,0.120,,
7/14/2009 01:00:00,0.160,0.160,,
7/14/2009 02:00:00,0.320,0.320,,
7/14/2009 03:00:00,0.450,0.450,,
7/14/2009 04:00:00,0.410,0.410,,
7/14/2009 05:00:00,0.560,0.560,,
7/14/2009 06:00:00,0.490,0.490,,
7/14/2009 07:00:00,0.470,0.470,,
7/14/2009 08:00:00,0.540,0.540,,
7/14/2009 09:00:00,0.650,0.650,,
7/14/2009 10:00:00,0.680,0.680,,
7/14/2009 11:00:00,0.550,0.550,,
7/14/2009 12:00:00,0.420,0.420,,
7/14/2009 13:00:00,0.420,0.420,,
7/14/2009 14:00:00,0.300,0.300,,
7/14/2009 15:00:00,0.270,0.270,,
7/14/2009 16:00:00,0.330,0.330,,
7/14/2009 17:00:00,0.300,0.300,,
7/14/2009 18:00:00,0.420,0.420,,
7/14/2009 19:00:00,0.580,0.580,,
7/14/2009 20:00:00,0.480,0.480,,
7/14/2009 21:00:00,0.510,0.510,,
7/14/2009 22:00:00,0.410,0.410,,
7/14/2009 23:00:00,0.190,0.190,,
7/15/2009 00:00:00,0.460,0.460,,
7/15/2009 01:00:00,0.550,0.550,,
7/15/2009 02:00:00,0.600,0.600,,
7/15/2009 03:00:00,0.770,0.770,,
7/15/2009 04:00:00,0.580,0.580,,
7/15/2009 05:00:00,0.230,0.230,,
7/15/2009 06:00:00,0.050,0.050,,
7/15/2009 07:00:00,0.120,0.120,,
7/15/2009 08:00:00,0.070,0.070,,
7/15/2009 09:00:00,0.110,0.110,,
7/15/2009 10:00:00,0.080,0.080,,
7/15/2009 11:00:00,0.010,0.010,,
7/15/2009 12:00:00,0.010,0.010,,
7/15/2009 13:00:00,0.010,0.010,,
7/15/2009 14:00:00,0.010,0.010,,
7/15/2009 15:00:00,0.010,0.010,,
7/15/2009 16:00:00,0.010,0.010,,
7/15/2009 17:00:00,0.010,0.010,,
7/15/2009 18:00:00,0.010,0.010,,
7/15/2009 19:00:00,0.010,0.010,,
7/15/2009 20:00:00,0.010,0.010,,
7/15/2009 21:00:00,0.010,0.010,,
7/15/2009 22:00:00,0.010,0.010,,
7/15/2009 23:00:00,0.010,0.010,,
7/16/2009 00:00:00,0.010,0.010,,
7/16/2009 01:00:00,0.010,0.010,,
7/16/2009 02:00:00,0.010,0.010,,
7/16/2009 03:00:00,0.010,0.010,,
7/16/2009 04:00:00,0.030,0.030,,
7/16/2009 05:00:00,,,,
7/16/2009 06:00:00,0.000,0.000,,
7/16/2009 07:00:00,0.000,0.000,,
7/16/2009 08:00:00,0.010,0.010,,
7/16/2009 09:00:00,0.040,0.040,,
7/16/2009 10:00:00,0.000,0.000,,
7/16/2009 11:00:00,0.400,0.400,,
7/16/2009 12:00:00,0.730,0.730,,
7/16/2009 13:00:00,0.300,0.300,,
7/16/2009 14:00:00,0.010,0.010,,
7/16/2009 15:00:00,0.010,0.010,,
7/16/2009 16:00:00,0.010,0.010,,
7/16/2009 17:00:00,0.010,0.010,,
7/16/2009 18:00:00,0.010,0.010,,
7/16/2009 19:00:00,0.010,0.010,,
7/16/2009 20:00:00,0.050,0.050,,
7/16/2009 21:00:00,0.050,0.050,,
7/16/2009 22:00:00,0.010,0.010,,
7/16/2009 23:00:00,0.010,0.010,,
7/17/2009 00:00:00,0.010,0.010,,
7/17/2009 01:00:00,0.010,0.010,,
7/17/2009 02:00:00,0.010,0.010,,
7/17/2009 03:00:00,0.010,0.010,,
7/17/2009 04:00:00,0.010,0.010,,
7/17/2009 05:00:00,0.010,0.010,,
7/17/2009 06:00:00,0.200,0.200,,
7/17/2009 07:00:00,0.180,0.180,,
7/17/2009 08:00:00,0.290,0.290,,
7/17/2009 09:00:00,0.320,0.320,,
7/17/2009 10:00:00,0.280,0.280,,
7/17/2009 11:00:00,0.020,0.020,,
7/17/2009 12:00:00,0.010,0.010,,
7/17/2009 13:00:00,0.010,0.010,,
7/17/2009 14:00:00,0.010,0.010,,
7/17/2009 15:00:00,0.010,0.010,,
7/17/2009 16:00:00,0.010,0.010,,
7/17/2009 17:00:00,0.010,0.010,,
7/17/2009 18:00:00,0.130,0.130,,
7/17/2009 19:00:00,0.030,0.030,,
7/17/2009 20:00:00,0.030,0.030,,
7/17/2009 21:00:00,0.180,0.180,,
7/17/2009 22:00:00,0.010,0.010,,
7/17/2009 23:00:00,0.010,0.010,,
7/18/2009 00:00:00,0.280,0.280,,
7/18/2009 01:00:00,0.350,0.350,,
7/18/2009 02:00:00,0.490,0.490,,
7/18/2009 03:00:00,0.750,0.750,,
7/18/2009 04:00:00,0.840,0.840,,
7/18/2009 05:00:00,0.880,0.880,,
7/18/2009 06:00:00,0.820,0.820,,
7/18/2009 07:00:00,0.830,0.830,,
7/18/2009 08:00:00,0.870,0.870,,
7/18/2009 09:00:00,0.800,0.800,,
7/18/2009 10:00:00,0.520,0.520,,
7/18/2009 11:00:00,0.320,0.320,,
7/18/2009 12:00:00,0.060,0.060,,
7/18/2009 13:00:00,0.010,0.010,,
7/18/2009 14:00:00,0.010,0.010,,
7/18/2009 15:00:00,0.010,0.010,,
7/18/2009 16:00:00,0.010,0.010,,
7/18/2009 17:00:00,0.010,0.010,,
7/18/2009 18:00:00,0.010,0.010,,
7/18/2009 19:00:00,0.010,0.010,,
7/18/2009 20:00:00,0.010,0.010,,
7/18/2009 21:00:00,0.010,0.010,,
7/18/2009 22:00:00,0.010,0.010,,
7/18/2009 23:00:00,0.080,0.080,,
7/19/2009 00:00:00,0.210,0.210,,
7/19/2009 01:00:00,0.530,0.530,,
7/19/2009 02:00:00,0.770,0.770,,
7/19/2009 03:00:00,0.830,0.830,,
7/19/2009 04:00:00,0.740,0.740,,
7/19/2009 05:00:00,0.590,0.590,,
7/19/2009 06:00:00,0.820,0.820,,
7/19/2009 07:00:00,0.830,0.830,,
7/19/2009 08:00:00,0.610,0.610,,
7/19/2009 09:00:00,0.590,0.590,,
7/19/2009 10:00:00,0.290,0.290,,
7/19/2009 11:00:00,0.140,0.140,,
7/19/2009 12:00:00,0.140,0.140,,
7/19/2009 13:00:00,0.010,0.010,,
7/19/2009 14:00:00,0.010,0.010,,
7/19/2009 15:00:00,0.010,0.010,,
7/19/2009 16:00:00,0.020,0.020,,
7/19/2009 17:00:00,0.010,0.010,,
7/19/2009 18:00:00,0.010,0.010,,
7/19/2009 19:00:00,0.010,0.010,,
7/19/2009 20:00:00,0.010,0.010,,
7/19/2009 21:00:00,0.010,0.010,,
7/19/2009 22:00:00,0.140,0.140,,
7/19/2009 23:00:00,0.430,0.430,,
7/20/2009 00:00:00,0.120,0.120,,
7/20/2009 01:00:00,0.010,0.010,,
7/20/2009 02:00:00,0.010,0.010,,
7/20/2009 03:00:00,0.010,0.010,,
7/20/2009 04:00:00,0.050,0.050,,
7/20/2009 05:00:00,0.020,0.020,,
7/20/2009 06:00:00,0.040,0.040,,
7/20/2009 07:00:00,0.050,0.050,,
7/20/2009 08:00:00,0.010,0.010,,
7/20/2009 09:00:00,0.030,0.030,,
7/20/2009 10:00:00,0.010,0.010,,
7/20/2009 11:00:00,0.010,0.010,,
7/20/2009 12:00:00,0.010,0.010,,
7/20/2009 13:00:00,0.010,0.010,,
7/20/2009 14:00:00,0.010,0.010,,
7/20/2009 15:00:00,0.010,0.010,,
7/20/2009 16:00:00,0.010,0.010,,
7/20/2009 17:00:00,0.010,0.010,,
7/20/2009 18:00:00,0.010,0.010,,
7/20/2009 19:00:00,0.010,0.010,,
7/20/2009 20:00:00,0.010,0.010,,
7/20/2009 21:00:00,0.010,0.010,,
7/20/2009 22:00:00,0.010,0.010,,
7/20/2009 23:00:00,0.010,0.010,,
7/21/2009 00:00:00,0.010,0.010,,
7/21/2009 01:00:00,0.010,0.010,,
7/21/2009 02:00:00,0.010,0.010,,
7/21/2009 03:00:00,0.010,0.010,,
7/21/2009 04:00:00,0.010,0.010,,
7/21/2009 05:00:00,0.010,0.010,,
7/21/2009 06:00:00,0.010,0.010,,
7/21/2009 07:00:00,0.010,0.010,,
7/21/2009 08:00:00,0.010,0.010,,
7/21/2009 09:00:00,0.010,0.010,,
7/21/2009 10:00:00,0.010,0.010,,
7/21/2009 11:00:00,0.010,0.010,,
7/21/2009 12:00:00,0.010,0.010,,
7/21/2009 13:00:00,0.020,0.020,,
7/21/2009 14:00:00,0.030,0.030,,
7/21/2009 15:00:00,0.110,0.110,,
7/21/2009 16:00:00,0.170,0.170,,
7/21/2009 17:00:00,0.240,0.240,,
7/21/2009 18:00:00,0.290,0.290,,
7/21/2009 19:00:00,0.420,0.420,,
7/21/2009 20:00:00,0.050,0.050,,
7/21/2009 21:00:00,0.380,0.380,,
7/21/2009 22:00:00,0.580,0.580,,
7/21/2009 23:00:00,0.470,0.470,,
7/22/2009 00:00:00,0.790,0.790,,
7/22/2009 01:00:00,0.350,0.350,,
